index,name,industry,region,size,founded,linkedin_url,indeed_url,indeed_reviews,seek_url,seek_reviews,glassdoor_url,glassdoor_reviews,total_reviews,correct,scores,valid_urls,linkedin_bool
184773,mma offshore limited,maritime,western australia,1001-5000,1982.0,linkedin.com/company/mma-offshore-limited,https://au.indeed.com/cmp/Mma-Offshore/reviews,3,https://www.seek.com.au/companies/mma-offshore-435974/reviews,34,https://www.glassdoor.com.au/Reviews/MMA-Offshore-Reviews-E944505.htm,0,37,Unknown,"[[0.67, 0, 0, 0, 0], [0.67, 0, 0, 0, 0, 0, 0], [0.58, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Mma-Offshore/reviews'], 'seek': ['https://www.seek.com.au/companies/mma-offshore-435974/reviews'], 'glassdoor': []}",2
187052,delta group australia,mining & metals,,1001-5000,,linkedin.com/company/delta-group-australia,https://au.indeed.com/cmp/Delta-Group/reviews,10,https://www.seek.com.au/companies/delta-group-434813/reviews,27,,0,37,Unknown,"[[0.62, 0, 0, 0, 0, 0, 0.16], [0.63, 0, 0], [0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Delta-Group/reviews', 'https://au.indeed.com/cmp/Delta-1/reviews'], 'seek': ['https://www.seek.com.au/companies/delta-group-434813/reviews'], 'glassdoor': []}",2
195836,nexans olex,electrical/electronic manufacturing,,10001+,1940.0,linkedin.com/company/nexansolexau,https://au.indeed.com/cmp/Nexans/reviews,6,https://www.seek.com.au/companies/nexans-olex-435902/reviews,12,https://www.glassdoor.com.au/Reviews/Nexans-Olex-Reviews-E658398.htm,0,18,Unknown,"[[0.69, 0, 0], [0.77, 0, 0, 0, 0, 0, 0], [0.8, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Nexans/reviews'], 'seek': ['https://www.seek.com.au/companies/nexans-olex-435902/reviews'], 'glassdoor': []}",2
196556,water corporation,utilities,western australia,1001-5000,,linkedin.com/company/watercorporation,https://au.indeed.com/cmp/Water-Corporation/reviews,36,https://www.seek.com.au/companies/water-corporation-wa-433224/reviews,86,https://www.glassdoor.com.au/Reviews/Water-Corporation-Reviews-E657319.htm,0,122,Unknown,"[[0.87, 0.71, 0, 0, 0.34, 0.2, 0], [0.8, 0, 0, 0, 0], [0.87, 0.82, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Water-Corporation/reviews', 'https://au.indeed.com/cmp/Power-and-Water-Corporation/reviews', 'https://au.indeed.com/cmp/Mak-Industrial-Water-Solutions/reviews', 'https://au.indeed.com/cmp/Western-Water/reviews'], 'seek': ['https://www.seek.com.au/companies/water-corporation-wa-433224/reviews'], 'glassdoor': []}",2
204824,homestyle aged care services,hospital & health care,,1001-5000,,linkedin.com/company/homestyle-aged-care,https://au.indeed.com/cmp/Homestyle-Aged-Care/reviews,8,https://www.seek.com.au/companies/homestyle-aged-care-437992/reviews,19,https://www.glassdoor.com.au/Reviews/Homestyle-Living-Outdoors-Reviews-E2553871.htm,0,27,Unknown,"[[0.7, 0, 0, 0, 0, 0.2, 0.25], [0.72, 0, 0, 0, 0, 0, 0], [0, 0, 0.46]]","{'indeed': ['https://au.indeed.com/cmp/Homestyle-Aged-Care/reviews', 'https://au.indeed.com/cmp/Blue-Care/reviews', 'https://au.indeed.com/cmp/Home-Instead/reviews'], 'seek': ['https://www.seek.com.au/companies/homestyle-aged-care-437992/reviews'], 'glassdoor': []}",2
205004,australian culinary federation,non-profit organization management,victoria,5001-10000,,linkedin.com/company/australian-culinary-federation,,0,https://www.seek.com.au/companies/federation-university-australia-609467/reviews,47,https://www.glassdoor.com.au/Reviews/Australian-Nursing-Federation-Reviews-E1522955.htm,0,47,Unknown,"[[0, 0, 0.37, 0.32, 0.17, 0, 0.08], [0, 0.42, 0, 0.39, 0.4, 0.13, 0], [0.47, 0, 0.68, 0.27, 0.33, 0.28, 0.26]]","{'indeed': ['https://au.indeed.com/cmp/Federation-University-Australia/reviews', 'https://au.indeed.com/cmp/Gastronomy/reviews', 'https://au.indeed.com/cmp/Alh-Group/reviews', 'https://au.indeed.com/cmp/Regis-Aged-Care/reviews'], 'seek': ['https://www.seek.com.au/companies/federation-university-australia-609467/reviews', 'https://www.seek.com.au/companies/australian-turf-club-433493/reviews', 'https://www.seek.com.au/companies/civil-contractors-federation-437026/reviews', 'https://www.seek.com.au/companies/global-food-equipment-435711/reviews'], 'glassdoor': []}",2
208318,tony white group,automotive,,1001-5000,1980.0,linkedin.com/company/tony-white-group,,0,,0,,0,0,Unknown,"[[0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","{'indeed': [], 'seek': [], 'glassdoor': []}",2
209841,scope victoria,hospital & health care,victoria,1001-5000,1948.0,linkedin.com/company/scope-victoria,https://au.indeed.com/cmp/Scope-Victoria/reviews,6,https://www.seek.com.au/companies/scope-433645/reviews,45,https://www.glassdoor.com.au/Reviews/Scope-Australia-Reviews-E2472119.htm,0,51,Unknown,"[[0.84, 0.61, 0.56, 0, 0, 0.31, 0], [0.54, 0, 0, 0], [0.66, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Scope-Victoria/reviews', 'https://au.indeed.com/cmp/Scope-(vic)-Ltd/reviews', 'https://au.indeed.com/cmp/Scope-Australia/reviews', 'https://au.indeed.com/cmp/Home@scope/reviews'], 'seek': ['https://www.seek.com.au/companies/scope-433645/reviews'], 'glassdoor': []}",2
215610,physiotherapist,,queensland,1001-5000,,linkedin.com/company/physiotherapist,https://au.indeed.com/cmp/Physiochoice/reviews,2,https://www.seek.com.au/companies/gen-physio-1253182/reviews,124,https://www.glassdoor.com.au/Reviews/Results-Physiotherapy-Reviews-E772454.htm,0,126,Unknown,"[[0, 0.59, 0, 0, 0, 0, 0], [0.52, 0, 0.31, 0.19, 0, 0, 0.1], [0.71, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Physiochoice/reviews'], 'seek': ['https://www.seek.com.au/companies/gen-physio-1253182/reviews', 'https://www.seek.com.au/companies/encara-814716/reviews', 'https://www.seek.com.au/companies/mobile-rehab-861096/reviews', 'https://www.seek.com.au/companies/agestrong-861553/reviews'], 'glassdoor': []}",2
13630,boeing aerostructures australia pty limited,aviation & aerospace,victoria,1001-5000,1927.0,linkedin.com/company/boeing-aerostructures-australia-pty-limited,,0,https://www.seek.com.au/companies/boeing-aerostructures-australia-433663/reviews,50,,0,50,Unknown,"[[0.4, 0, 0], [0.79, 0, 0, 0, 0, 0], [0.31, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Boeing/reviews'], 'seek': ['https://www.seek.com.au/companies/boeing-aerostructures-australia-433663/reviews'], 'glassdoor': []}",2
23254,online assignment expert,education management,new south wales,1001-5000,2008.0,linkedin.com/company/onlineassignmentexpert,,0,,0,https://www.glassdoor.com.au/Reviews/Expert-Assignment-Help-Reviews-E1704509.htm,0,0,Unknown,"[[0, 0.3, 0, 0.24, 0, 0, 0], [0, 0, 0, 0, 0.32, 0], [0.64, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Appen/reviews', 'https://au.indeed.com/cmp/Randstad/reviews'], 'seek': ['https://www.seek.com.au/companies/online-education-services-986010/reviews'], 'glassdoor': []}",2
26206,path4 food,human resources,queensland,1001-5000,2009.0,linkedin.com/company/path-4-food,,0,https://www.seek.com.au/companies/vesco-foods-806622/reviews,21,,0,21,Unknown,"[[0, 0, 0, 0, 0, 0, 0], [0.46, 0, 0, 0, 0], [0, 0, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/vesco-foods-806622/reviews'], 'glassdoor': []}",2
26767,opus qantec mcwilliam,civil engineering,,1001-5000,,linkedin.com/company/opus-qantec-mcwilliam,https://au.indeed.com/cmp/Opus-International/reviews,2,,0,https://www.glassdoor.com.au/Reviews/Opus-Recruitment-Reviews-E2448212.htm,0,2,Unknown,"[[0.52, 0, 0, 0, 0.16, 0.17, 0], [0, 0, 0, 0], [0.43, 0.3, 0.38, 0.3, 0, 0.14, 0]]","{'indeed': ['https://au.indeed.com/cmp/Opus-International/reviews', 'https://au.indeed.com/cmp/Indeed/reviews', 'https://au.indeed.com/cmp/Mcilwain-Civil/reviews'], 'seek': [], 'glassdoor': []}",2
32332,the arnhem land progress aboriginal corporation (alpa),retail,northern territory,1001-5000,1972.0,linkedin.com/company/the-arnhem-land-progress-aboriginal-corporation,,0,https://www.seek.com.au/companies/arnhem-land-progress-aboriginal-corp-813491/reviews,18,,0,18,Unknown,"[[0.33, 0, 0, 0, 0], [0, 0.69, 0, 0, 0, 0, 0], [0, 0, 0, 0.29, 0]]","{'indeed': ['https://au.indeed.com/cmp/Alpa/reviews'], 'seek': ['https://www.seek.com.au/companies/arnhem-land-progress-aboriginal-corp-813491/reviews'], 'glassdoor': []}",2
37138,multicap limited,individual & family services,queensland,1001-5000,1961.0,linkedin.com/company/multicap-inc,https://au.indeed.com/cmp/Multicap/reviews,33,https://www.seek.com.au/companies/multicap-434537/reviews,55,https://www.glassdoor.com.au/Reviews/Multicap-Reviews-E2874817.htm,0,88,Unknown,"[[0.69, 0, 0, 0, 0, 0, 0], [0.64, 0, 0, 0, 0, 0, 0], [0.69, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Multicap/reviews'], 'seek': ['https://www.seek.com.au/companies/multicap-434537/reviews'], 'glassdoor': []}",2
39758,latrobe regional hospital,hospital & health care,,1001-5000,1991.0,linkedin.com/company/latrobe-regional-hospital,https://au.indeed.com/cmp/Latrobe-Regional-Hospital/reviews,12,https://www.seek.com.au/companies/latrobe-regional-hospital-435368/reviews,20,https://www.glassdoor.com.au/Reviews/Latrobe-Regional-Hospital-Reviews-E3074755.htm,0,32,Unknown,"[[0.85, 0, 0, 0, 0, 0, 0], [0.86, 0, 0, 0, 0, 0, 0], [0.53, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Latrobe-Regional-Hospital/reviews'], 'seek': ['https://www.seek.com.au/companies/latrobe-regional-hospital-435368/reviews'], 'glassdoor': []}",2
40452,australia it bang,information services,victoria,1001-5000,2016.0,linkedin.com/company/australia-it-bang,,0,,0,https://www.glassdoor.com.au/Reviews/Review-Australia-Reviews-E1322447.htm,0,0,Unknown,"[[0, 0.27, 0, 0.27, 0.12, 0.36, 0.04], [0.3, 0, 0, 0], [0, 0.35, 0.51, 0, 0.15, 0.41, 0]]","{'indeed': ['https://au.indeed.com/cmp/Indeed/reviews', 'https://au.indeed.com/cmp/Duluxgroup/reviews', 'https://au.indeed.com/cmp/Lenovo/reviews', 'https://au.indeed.com/cmp/G.i.o.-Australia/reviews', 'https://au.indeed.com/cmp/Momentum-Energy/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",2
43308,kleinfelder australia,environmental services,,1001-5000,1961.0,linkedin.com/company/kleinfelderau,,0,https://www.seek.com.au/companies/kleinfelder-861213/reviews,9,https://www.glassdoor.com.au/Reviews/Kleinfelder-Reviews-E15129.htm,0,9,Unknown,"[[0, 0, 0], [0.67, 0, 0, 0, 0, 0, 0], [0.72, 0.67, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/kleinfelder-861213/reviews'], 'glassdoor': []}",2
45694,willing workers,human resources,,5001-10000,2005.0,linkedin.com/company/willing-workers,,0,,0,,0,0,Unknown,"[[0, 0, 0, 0.27, 0, 0.09, 0], [0, 0.26, 0, 0.22, 0, 0, 0], [0, 0.33, 0.32, 0.35, 0.25, 0.07, 0.02]]","{'indeed': ['https://au.indeed.com/cmp/Queensland-Government/reviews', 'https://au.indeed.com/cmp/Queensland-Health/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/review-australia-435618/reviews'], 'glassdoor': []}",2
53283,securitas australia,security and investigations,victoria,10001+,1934.0,linkedin.com/company/securitas-australia,https://au.indeed.com/cmp/Securitas/reviews,5,,0,https://www.glassdoor.com.au/Reviews/Securitas-Reviews-E10656.htm,0,5,Unknown,"[[0.68, 0, 0.48, 0, 0, 0, 0], [0, 0, 0, 0.37, 0, 0, 0], [0.68, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Securitas/reviews', 'https://au.indeed.com/cmp/Group-4-Securitas/reviews'], 'seek': ['https://www.seek.com.au/companies/best-security-434676/reviews'], 'glassdoor': []}",2
59874,bgw group,wholesale,,1001-5000,,linkedin.com/company/bgw-group,https://au.indeed.com/cmp/Bgw-Group/reviews,2,,0,https://www.glassdoor.com.au/Reviews/BGW-Group-Reviews-E3330589.htm,0,2,Unknown,"[[0.75, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0.58, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Bgw-Group/reviews'], 'seek': [], 'glassdoor': []}",2
60670,queensland health,hospital & health care,queensland,10001+,,linkedin.com/company/queensland-health,https://au.indeed.com/cmp/Queensland-Health/reviews,245,https://www.seek.com.au/companies/queensland-health-432313/reviews,543,https://www.glassdoor.com.au/Reviews/Queensland-Health-Reviews-E242739.htm,0,788,Unknown,"[[0.87, 0, 0, 0, 0, 0, 0], [0.84, 0, 0], [0.87, 0.82, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Queensland-Health/reviews'], 'seek': ['https://www.seek.com.au/companies/queensland-health-432313/reviews'], 'glassdoor': []}",2
63359,aritech,security and investigations,victoria,1001-5000,,linkedin.com/company/aritechsecurity,https://www.indeed.com/cmp/Aritec-Technologies/reviews,0,https://www.seek.com.au/companies/ertech-433280/reviews,49,https://www.glassdoor.com.au/Reviews/Aritech-Reviews-E676076.htm,0,49,Unknown,"[[0, 0.55, 0.42, 0.19, 0, 0, 0], [0, 0, 0, 0.18, 0.42, 0.2, 0.14], [0.89, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Aritec-Technologies/reviews', 'https://au.indeed.com/cmp/Ari-Recruitment/reviews', 'https://au.indeed.com/cmp/TSA-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/ertech-433280/reviews', 'https://www.seek.com.au/companies/dialogit-434067/reviews', 'https://www.seek.com.au/companies/amtek-corporation-834847/reviews'], 'glassdoor': []}",2
70525,metro trains melbourne,transportation/trucking/railroad,victoria,1001-5000,2009.0,linkedin.com/company/metro-trains-melbourne,https://au.indeed.com/cmp/Metro-Trains-Melbourne/reviews,38,,0,https://www.glassdoor.com.au/Reviews/Metro-Trains-Reviews-E588593.htm,0,38,Unknown,"[[0, 0.78, 0, 0, 0, 0, 0], [0, 0, 0], [0.65, 0.6, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Metro-Trains-Melbourne/reviews'], 'seek': [], 'glassdoor': []}",2
76414,redland city council,government administration,queensland,1001-5000,1948.0,linkedin.com/company/redland-city-council,https://au.indeed.com/cmp/Redland-City-Council/reviews,11,https://www.seek.com.au/companies/redland-city-council-433606/reviews,27,https://www.glassdoor.com.au/Reviews/Redland-City-Council-Reviews-E3590801.htm,0,38,Unknown,"[[0.81, 0, 0, 0, 0, 0, 0], [0.82, 0, 0, 0, 0, 0, 0], [0.81, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Redland-City-Council/reviews'], 'seek': ['https://www.seek.com.au/companies/redland-city-council-433606/reviews'], 'glassdoor': []}",2
80232,legg mason australia and new zealand,financial services,,1001-5000,1899.0,linkedin.com/company/leggmason-aunz,https://au.indeed.com/cmp/Swissport-(australia-and-New-Zealand)/reviews,26,,0,https://www.glassdoor.com.au/Reviews/Review-Australia-Reviews-E1322447.htm,0,26,Unknown,"[[0, 0.65, 0.28, 0.19, 0.22, 0, 0], [0.35, 0, 0], [0, 0.46, 0]]","{'indeed': ['https://au.indeed.com/cmp/Swissport-(australia-and-New-Zealand)/reviews', 'https://au.indeed.com/cmp/Apm-916faaa2/reviews', 'https://au.indeed.com/cmp/Anz-1412ce2c/reviews', 'https://au.indeed.com/cmp/Ventia-1/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",2
83419,hsswa,human resources,,1001-5000,2011.0,linkedin.com/company/hsswa,,0,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0, 0.09], [0, 0, 0, 0], [0.25, 0.34, 0, 0.2, 0.25, 0, -0.05]]","{'indeed': ['https://au.indeed.com/cmp/Queensland-Health/reviews'], 'seek': [], 'glassdoor': []}",2
85852,barwon health,hospital & health care,victoria,5001-10000,1998.0,linkedin.com/company/barwon-health,https://au.indeed.com/cmp/Barwon-Health/reviews,36,https://www.seek.com.au/companies/barwon-health-433395/reviews,41,https://www.glassdoor.com.au/Reviews/Barwon-Health-Reviews-E1156693.htm,0,77,Unknown,"[[0.83, 0, 0, 0, 0, 0, 0], [0.8, 0, 0, 0], [0.83, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Barwon-Health/reviews'], 'seek': ['https://www.seek.com.au/companies/barwon-health-433395/reviews'], 'glassdoor': []}",2
85856,australian federal police association,law enforcement,,5001-10000,1942.0,linkedin.com/company/australian-federal-police-association,https://au.indeed.com/cmp/Australian-Federal-Police/reviews,22,https://www.seek.com.au/companies/australian-federal-police-432992/reviews,22,https://www.glassdoor.com.au/Reviews/Australian-Federal-Police-Reviews-E703199.htm,0,44,Unknown,"[[0.73, 0, 0, 0, 0, 0, 0], [0.75, 0, 0, 0, 0, 0, 0], [0.73, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Australian-Federal-Police/reviews'], 'seek': ['https://www.seek.com.au/companies/australian-federal-police-432992/reviews'], 'glassdoor': []}",2
86127,life without barriers,individual & family services,,5001-10000,1994.0,linkedin.com/company/life-without-barriers,https://au.indeed.com/cmp/Life-Without-Barriers/reviews,173,https://www.seek.com.au/companies/life-without-barriers-432541/reviews,217,https://www.glassdoor.com.au/Reviews/Life-Without-Barriers-Reviews-E835135.htm,0,390,Unknown,"[[0.82, 0, 0, 0, 0, 0, 0], [0.83, 0, 0, 0, 0, 0, 0], [0.82, 0.77, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Life-Without-Barriers/reviews'], 'seek': ['https://www.seek.com.au/companies/life-without-barriers-432541/reviews'], 'glassdoor': []}",2
88084,kloud solutions,information technology and services,victoria,1001-5000,2010.0,linkedin.com/company/kloud-solutions,,0,,0,https://www.glassdoor.com.au/Reviews/Kloud-Solutions-Reviews-E977146.htm,0,0,Unknown,"[[0, 0.2, 0.15, 0.29, 0.2, 0.08, 0], [0, 0, 0, 0, 0, 0, 0], [0.85, 0.8, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Thryv/reviews', 'https://au.indeed.com/cmp/Ta/reviews', 'https://au.indeed.com/cmp/Stockland/reviews', 'https://au.indeed.com/cmp/Cisco/reviews', 'https://au.indeed.com/cmp/Ing/reviews'], 'seek': [], 'glassdoor': []}",2
92755,endeavour foundation,individual & family services,queensland,1001-5000,1951.0,linkedin.com/company/endeavour-foundation,https://au.indeed.com/cmp/Endeavour-Foundation/reviews,94,https://www.seek.com.au/companies/endeavour-foundation-432811/reviews,159,https://www.glassdoor.com.au/Reviews/Endeavour-Foundation-Reviews-E542126.htm,0,253,Unknown,"[[0.89, 0, 0, 0, 0, 0, 0], [0.86, 0, 0], [0.89, 0.84, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Endeavour-Foundation/reviews'], 'seek': ['https://www.seek.com.au/companies/endeavour-foundation-432811/reviews'], 'glassdoor': []}",2
97769,inpact innovation,packaging and containers,victoria,1001-5000,,linkedin.com/company/inpact,https://www.indeed.com/cmp/Impact-Innovations-Group/reviews,0,https://www.seek.com.au/companies/impact-community-services-861176/reviews,16,https://www.glassdoor.com.au/Reviews/Impact-Investment-Exchange-Reviews-E734191.htm,0,16,Unknown,"[[0.73, 0.61, 0, 0.24, 0, 0.17, 0.18], [0.46, 0, 0], [0, 0, 0.43, 0, 0, 0.29, 0.25]]","{'indeed': ['https://www.indeed.com/cmp/Impact-Innovations-Group/reviews', 'https://au.indeed.com/cmp/Innovation-Group/reviews', 'https://au.indeed.com/cmp/Hatch/reviews', 'https://au.indeed.com/cmp/Qualtrics/reviews', 'https://au.indeed.com/cmp/Stockland/reviews'], 'seek': ['https://www.seek.com.au/companies/impact-community-services-861176/reviews'], 'glassdoor': []}",2
97918,tricare aged care and retirement living,hospital & health care,queensland,1001-5000,,linkedin.com/company/tricare-aged-care-and-retirement-living,https://au.indeed.com/cmp/Tricare-Aged-Care-Residence/reviews,8,,0,,0,8,Unknown,"[[0.41, 0.56, 0, 0, 0, 0.19, 0.2], [0, 0.4, 0, 0, 0, 0, 0], [0.31, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Tri-Care/reviews', 'https://au.indeed.com/cmp/Tricare-Aged-Care-Residence/reviews', 'https://au.indeed.com/cmp/Tri--care/reviews', 'https://au.indeed.com/cmp/Tricare-Nursing-Home/reviews'], 'seek': ['https://www.seek.com.au/companies/tricare-434028/reviews'], 'glassdoor': []}",2
107847,dra global,mining & metals,western australia,1001-5000,1984.0,linkedin.com/company/dra-global,https://au.indeed.com/cmp/Dra-Global/reviews,3,,0,"https://www.glassdoor.com.au/Reviews/DRA-Global-Engineer-Reviews-EI_IE969921.0,10_KO11,19.htm",0,3,Unknown,"[[0, 0.72, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0.41, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Dra-Global/reviews'], 'seek': [], 'glassdoor': []}",2
109933,layher australia,construction,,1001-5000,1945.0,linkedin.com/company/layher-australia,https://au.indeed.com/cmp/Myer/reviews,437,,0,,0,437,Unknown,"[[0.32, 0.42, 0, 0.15, 0.18, 0.07, 0.15], [0, 0, 0, 0], [0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Indeed/reviews', 'https://au.indeed.com/cmp/Myer/reviews', 'https://au.indeed.com/cmp/Anz-1412ce2c/reviews', 'https://au.indeed.com/cmp/Hype-Dc/reviews', 'https://au.indeed.com/cmp/Oppizi/reviews', 'https://au.indeed.com/cmp/Carrier/reviews'], 'seek': [], 'glassdoor': []}",2
